,Restaurant_Name,longitude,lattitude,rad_longi,rad_latit,e_distance
283,S Food World,73.79488,18.50804,1.287925641777778,0.32301670922222225,0.00038726687472627637
284,OC - The Oriental Cuisine,73.83777,18.51743,1.2886741914166668,0.3231805908055556,0.000949988826629205
285,Famous Of Patna Litti Chokha,73.79488,18.50812,1.287925641777778,0.3230181054444445,0.0003886599989657909
286,Litticious- The Litti Chokha Shop,73.79488,18.50812,1.287925641777778,0.3230181054444445,0.0003886599989657909
287,Rai Mess And Litti Chokha,73.79488,18.50812,1.287925641777778,0.3230181054444445,0.0003886599989657909
288,Highwayz Litti Chokha,73.79488,18.50812,1.287925641777778,0.3230181054444445,0.0003886599989657909
289,Sunny Corner Pure Veg,73.79479,18.50788,1.287924071027778,0.3230139167777778,0.00038437836277431335
290,Shraddha Super Shoppe,73.79514,18.50948,1.2879301795000002,0.32304184122222224,0.00041265542057943537
291,Purn Bramha Swayampak Ghar,73.79446,18.50654,1.2879183116111113,0.32299053005555556,0.00036070006753468947
292,Sarovar Veg Non Veg Restaurant,73.80538,18.48209,1.2881088959444444,0.3225638096388889,0.00021940335303104918
293,Rasik Thali by D'Absolute Cocina,73.83797,18.51767,1.2886776819722223,0.32318477947222224,0.000955261461931985
294,Mankar Dosa Center,73.79481,18.50917,1.2879244200833333,0.32303643086111117,0.0004068710051842466
295,Shree Sharda,73.82555,18.47887,1.2884609184722224,0.3225076116944445,0.0005743643671973642
296,Amrapali Restaurant,73.80039,18.48567,1.2880218065833333,0.32262629058333336,0.0001220609397123707
297,Pallavi Veg,73.84117,18.51394,1.2887335308611112,0.3231196806111112,0.0009667349459964099
298,Good Food Corner,73.8424,18.51117,1.288754997777778,0.3230713364166667,0.0009622121596309762
299,Kulkarni Food Corner,73.8424,18.51117,1.288754997777778,0.3230713364166667,0.0009622121596309762
300,Jai Malhar,73.84358,18.49678,1.2887755920555557,0.3228201909444445,0.0008961294922900631
301,Foodies Multi Cuisine,73.83782,18.51969,1.2886750640555555,0.3232200340833334,0.0009740621057376627
302,Royal Taste,73.84414,18.50608,1.288785365611111,0.3229825017777778,0.000953020752377691
303,Hotel Sai Sagar,73.84318,18.51043,1.2887686109444447,0.3230584213611111,0.0009685535821836503
304,Jai Ganesh Dosa Centre,73.82703,18.52717,1.2884867485833333,0.3233505808611112,0.0009291354370589075
305,Sahyadri Misal Navi Peth,73.84409,18.50741,1.2887844929722223,0.3230057139722222,0.000961037521319933
306,Banjira,73.84374,18.50902,1.2887783845,0.32303381294444444,0.0009668035523682869
307,Hotel Jalsa,73.80149,18.48293,1.288041004638889,0.3225784699722222,0.00015040710326474102
308,Pocket Cafe,73.80219,18.48234,1.2880532215833334,0.32256817283333333,0.00016551427173665633
309,Desi V Desi,73.80197,18.4825,1.2880493819722223,0.3225709652777778,0.0001609112984563701
310,Vedanti Family Garden Restaurant,73.80422,18.48079,1.2880886507222222,0.3225411210277778,0.00020883946049008484
311,Sai Sagar Restaurant,73.84433,18.50693,1.288788681638889,0.3229973366388889,0.000961666395050801
312,SA Caterers,73.84421,18.4976,1.2887865873055557,0.3228345022222222,0.0009099822266027693
313,Ajantha,73.84442,18.507,1.288790252388889,0.3229985583333334,0.0009635846625428555
314,Ajantha The Indian Restaurant,73.8444,18.50714,1.2887899033333332,0.32300100172222224,0.0009641988596123728
315,Swarnaa Vegetarian,73.80237,18.48191,1.2880563630833333,0.3225606681388889,0.00017134059588606857
316,Cake O Cafe Dairy Don,73.79253,18.50829,1.28788462775,0.32302107241666667,0.0003910625811129757
317,Hotel Shubham,73.79755,18.48628,1.2879722406944447,0.3226369367777778,7.273203025993722e-05
318,Mystic Flavours,73.79842,18.48503,1.287987424611111,0.32261512080555554,8.891894825905123e-05
319,Joshi Upahar Gruh,73.84231,18.51517,1.2887534270277778,0.3231411475277778,0.0009947962387908454
320,Hotel Khandeshi Chamchamit,73.79216,18.50834,1.2878781702222222,0.3230219450555556,0.0003922378141014672
321,Cafe Goodluck,73.84161,18.51665,1.2887412100833335,0.32316697763888885,0.0009979825224183806
322,Sarovar Restaurant & Bar,73.84192,18.51613,1.2887466204444447,0.3231579021944445,0.000997719499066135
323,Hotel Jai Malhar,73.84551,18.50154,1.2888092759166667,0.32290326616666665,0.00094954366523131
324,Hotel Jai Malhar-Surabhi,73.84551,18.50154,1.2888092759166667,0.32290326616666665,0.00094954366523131
325,Dhar Darbar,73.84395,18.51216,1.2887820495833335,0.3230886146666667,0.00099417893096815
326,Darbar,73.84395,18.51216,1.2887820495833335,0.3230886146666667,0.00099417893096815
327,Food Darbar,73.84395,18.51216,1.2887820495833335,0.3230886146666667,0.00099417893096815
328,New Sinhagad Fountain,73.81675,18.47556,1.2883073340277778,0.32244984300000007,0.00044569149418938555
329,Spice Curry,73.84406,18.51194,1.288783969388889,0.32308477505555555,0.0009941218042297266
330,Aaswad,73.84478,18.50965,1.2887965353888888,0.3230448081944445,0.0009878899546406166
331,Hotel Atithi Deo Bhav,73.84172,18.5169,1.288743129888889,0.3231713408333334,0.0010019509456345693
332,Hotel Atithi,73.84172,18.5169,1.288743129888889,0.3231713408333334,0.0010019509456345693
333,Blue Box Biryani,73.79189,18.50825,1.2878734579722222,0.3230203743055556,0.00039095881759171753
334,Biryani B-Box,73.79189,18.50825,1.2878734579722222,0.3230203743055556,0.00039095881759171753
335,FC Grill House,73.8416,18.51737,1.2887410355555555,0.3231795436388889,0.001004649699556047
336,Wagh Bakri Tea Lounge,73.8416,18.51737,1.2887410355555555,0.3231795436388889,0.001004649699556047
337,Gavkari,73.79147,18.50842,1.2878661278055556,0.3230233412777778,0.0003944772952938354
338,Soundarya Family Garden Restaurant & Bar,73.79484,18.48833,1.2879249436666667,0.3226727149722223,4.929753268726171e-05
339,Hotel Shiv Bhumi,73.79576,18.48686,1.2879410002222222,0.3226470593888889,4.446589663827315e-05
340,Cafe Bonjour,73.79442,18.48861,1.2879176135000001,0.32267760175000004,5.053626526204715e-05
341,Cafe Coffee Day,73.79511,18.48726,1.2879296559166666,0.3226540405,3.8132222656989715e-05
342,Cafe ON,73.79511,18.48726,1.2879296559166666,0.3226540405,3.8132222656989715e-05
343,Sadguru Amruttuly,73.79108,18.50834,1.2878593212222222,0.3230219450555556,0.0003937278587867116
344,Chai Sutta Aur Yaari,73.84599,18.50911,1.28881765325,0.32303538369444446,0.0010032557728874342
345,Gomantak Restaurant,73.84306,18.5168,1.288766516611111,0.3231695955555556,0.0010207899214046648
346,Ku-Kooch-Ku,73.84307,18.5168,1.2887666911388889,0.3231695955555556,0.0010209381089356915
347,Sagar,73.79443,18.48774,1.287917788027778,0.3226624178333333,3.6802193739298575e-05
348,Sagar Inn,73.79443,18.48774,1.287917788027778,0.3226624178333333,3.6802193739298575e-05
349,Hotel Gayatri Food,73.84621,18.50902,1.2888214928611113,0.32303381294444444,0.0010061387128986155
350,The Common Space (Sweet N Spice),73.84618,18.50917,1.288820969277778,0.32303643086111117,0.0010067123646784804
351,Baker's Magic,73.84609,18.50969,1.2888193985277778,0.32304550630555556,0.0010089758916497157
352,Frost And Feather,73.84625,18.50904,1.2888221909722222,0.323034162,0.0010069182112419513
353,Rutugandh Heritage,73.84366,18.51605,1.2887769882777778,0.32315650597222223,0.0010229010521949175
354,Cafe Kathaa,73.84052,18.52079,1.2887221865555556,0.32323923213888894,0.0010232756503714237
355,Shri Sai Lunch Home,73.84599,18.51057,1.28881765325,0.32306086475,0.0010138121668313855
356,Aromas Sandwich,73.84117,18.5201,1.2887335308611112,0.3232271897222222,0.001025358180544625
357,Amrut Sweets,73.8222,18.47429,1.2884024516666668,0.3224276779722222,0.0005419451719643492
358,Ketan Family Garden,73.79389,18.48811,1.287908363527778,0.3226688753611111,3.9507322267603546e-05
359,Mauli Family Paan House,73.84527,18.51294,1.28880508725,0.32310222783333337,0.0010208992626993356
360,Crazy Cheesy,73.84648,18.50941,1.288826205111111,0.3230406195277778,0.0010131944796371094
361,Kirti Fruit Juice Center,73.84111,18.5205,1.2887324836944445,0.32323417083333333,0.001028589804534178
362,Jara Hatke,73.84536,18.51308,1.288806658,0.32310467122222225,0.0010234226148575316
363,Amol Dakshin Davangiri Dosa and Snacks,73.84562,18.51244,1.2888111957222221,0.3230935014444445,0.0010223365885058278
364,Cafe Swarajya,73.84632,18.51034,1.288823412666667,0.3230568506111111,0.0010173397674960777
365,Namrata Hotel,73.79027,18.5085,1.2878451844722225,0.32302473750000005,0.0003981976224921049
366,Radhika Bhel,73.84546,18.51313,1.2888084032777778,0.3231055438611111,0.0010253735684680602
367,Brahma Pure Veg,73.82201,18.47389,1.288399135638889,0.32242069686111113,0.0005415347492777593
368,MH 31 Nagpur Savji Restaurant,73.82182,18.47385,1.2883958196111112,0.32241999875,0.0005387508542027376
369,Hotel Virinda,73.84353,18.51743,1.2887747194166668,0.3231805908055556,0.0010335755146675086
370,Shri Hari Bhel,73.84679,18.5094,1.2888316154722224,0.323040445,0.001018073366463957
371,Shri Hari Veg,73.84679,18.5094,1.2888316154722224,0.323040445,0.001018073366463957
372,The Urban Cafe,73.846,18.51225,1.288817827777778,0.3230901854166667,0.001026763767077023
373,Hotel Sukanta,73.84398,18.51685,1.288782573166667,0.3231704681944445,0.0010349127705296872
374,Dragon Fire,73.83068,18.47617,1.2885504512222223,0.3224604891944445,0.0006724352345972303
375,Snappy Dragon,73.83068,18.47617,1.2885504512222223,0.3224604891944445,0.0006724352345972303
376,Dragon Palace,73.83068,18.47617,1.2885504512222223,0.3224604891944445,0.0006724352345972303
377,Super Dragon,73.83068,18.47617,1.2885504512222223,0.3224604891944445,0.0006724352345972303
378,Dragon,73.83068,18.47617,1.2885504512222223,0.3224604891944445,0.0006724352345972303
379,Dragon In,73.83068,18.47617,1.2885504512222223,0.3224604891944445,0.0006724352345972303
380,Desie Bites,73.84687,18.50954,1.2888330116944444,0.32304288838888895,0.0010203369903341263
381,Biriyani Buddies,73.84665,18.51046,1.2888291720833334,0.3230589449444444,0.0010234467373406106
382,Cafe Djinn,73.79041,18.51058,1.287847627861111,0.3230610392777778,0.00043388409386829567
383,Shantadurga Veg Nonveg,73.84348,18.48742,1.2887738467777778,0.32265683294444447,0.0008744376032793878
384,Srinidhi Veg,73.84696,18.51029,1.2888345824444445,0.32305597797222224,0.0010271290682053904
385,TAKHT - The Rooftop Lounge,73.84097,18.52205,1.2887300403055555,0.3232612226388889,0.0010427545302715236
386,The Garage Cafe,73.84094,18.52218,1.2887295167222224,0.3232634915,0.0010437125920323323
387,Cafe Magic,73.83825,18.5249,1.28868256875,0.32331096305555557,0.0010373063280653245
388,Momo Magic Cafe,73.83825,18.5249,1.28868256875,0.32331096305555557,0.0010373063280653245
389,Master Egg,73.84726,18.51029,1.2888398182777778,0.32305597797222224,0.0010318963827331727
390,Master of Momos,73.84726,18.51029,1.2888398182777778,0.32305597797222224,0.0010318963827331727
391,Creamz Master,73.84726,18.51029,1.2888398182777778,0.32305597797222224,0.0010318963827331727
392,Green Signal,73.84314,18.51936,1.2887679128333336,0.32321427466666663,0.0010462411440879363
393,Way Down Shawarma,73.84669,18.51241,1.2888298701944443,0.32309297786111113,0.0010387854920727005
394,Club Shawarma,73.84669,18.51241,1.2888298701944443,0.32309297786111113,0.0010387854920727005
395,Shawarma Point,73.84669,18.51241,1.2888298701944443,0.32309297786111113,0.0010387854920727005
396,Kabir's Veg Shawarma,73.84669,18.51241,1.2888298701944443,0.32309297786111113,0.0010387854920727005
397,Home Sitte Shawarma,73.84669,18.51241,1.2888298701944443,0.32309297786111113,0.0010387854920727005
398,Appa Idli - Dosa Center,73.79171,18.48966,1.2878703164722223,0.32269592716666673,7.194631130359062e-05
399,Galaxy - Orbett Hotel,73.84315,18.51964,1.2887680873611111,0.32321916144444446,0.0010491210229849183
400,Indian Snacks Bite,73.81002,18.47383,1.2881898768333333,0.3224196496944445,0.00035848757529553316
401,Piconzza,73.84788,18.50939,1.288850639,0.3230402704722222,0.0010354441240291636
402,KGN Xprs,73.79946,18.47933,1.2880055755000002,0.32251563997222227,0.00015599356824532576
403,Milan Khanawal,73.82128,18.47264,1.2883863951111112,0.3223988808888889,0.0005388139187530174
404,Kastakaar Wadi Family  Restaurant,73.81073,18.47348,1.2882022683055558,0.3224135412222222,0.0003721107810051616
405,Lajij Biryani In a Pot,73.84774,18.51036,1.2888481956111113,0.3230571996666667,0.0010400343261989682
406,THE HABIT,73.84726,18.51242,1.2888398182777778,0.3230931523888889,0.0010477787893782863
407,Indian Fresh Fruit Juice Centre,73.84837,18.50911,1.2888591908611113,0.32303538369444446,0.0010413920551211528
408,Oriental Fusion Restaurant - Ramee Grand Hotel,73.84364,18.52032,1.2887766392222222,0.32323102933333336,0.0010628718740166457
409,It's Mirchi - Ramee Grand Hotel,73.84364,18.52032,1.2887766392222222,0.32323102933333336,0.0010628718740166457
410,Morya Cafe & Snacks,73.84505,18.51813,1.288801247638889,0.32319280775000003,0.001062542454810743
411,Garden Court,73.78784,18.50451,1.2878027742222224,0.3229551009166667,0.00033898205490834983
412,Chafa Cafe and Studio,73.84861,18.50902,1.2888633795277777,0.32303381294444444,0.0010446443932586055
413,Hotel Dakshinatya,73.84481,18.51884,1.2887970589722222,0.32320519922222224,0.0010656248934106498
414,Badshahi Boarding House,73.84886,18.50886,1.2888677427222224,0.3230310205,0.001047598999077776
415,Tavang,73.84852,18.49498,1.288861808777778,0.3227887759444445,0.0009749623428925454
416,Sky High - The Club,73.7904,18.48956,1.2878474533333335,0.32269418188888893,8.259350755847626e-05
417,Pune Baking Company,73.82947,18.5317,1.2885293333611112,0.3234296419444445,0.0010174662444553185
418,Shakahari - JW Marriott Pune,73.82947,18.5317,1.2885293333611112,0.3234296419444445,0.0010174662444553185
419,Super Samosas,73.84906,18.50871,1.2888712332777779,0.3230284025833334,0.001049829440220968
420,Super Samosa,73.84906,18.50871,1.2888712332777779,0.3230284025833334,0.001049829440220968
421,Super Chef,73.84906,18.50871,1.2888712332777779,0.3230284025833334,0.001049829440220968
422,Fernz Cake And Cookies,73.83428,18.52962,1.2886132812222224,0.3233933401666667,0.0010446348147477751
423,New Refreshment House,73.84921,18.50865,1.2888738511944444,0.3230273554166667,0.0010518565755994924
424,Chinese Bowl,73.84126,18.52414,1.2887351016111113,0.32329769894444443,0.0010691699299668984
425,Hakuna Matata,73.84524,18.519,1.288804563666667,0.3232079916666667,0.0010734516231696992
426,Sugran's Kolhapuri Non Veg,73.849,18.51025,1.2888701861111114,0.32305527986111116,0.001059353779954819
427,Smokin' Lee's,73.84523,18.51933,1.288804389138889,0.32321375108333333,0.0010764153750041842
428,New Pune Boarding House,73.84872,18.51173,1.2888652993333334,0.3230811099722222,0.001065547656331066
429,Hotel Sankalp,73.84688,18.48886,1.2888331862222222,0.32268196494444445,0.0009348031020049733
430,Cloud Nine Cafe,73.84957,18.50838,1.2888801341944445,0.3230226431666667,0.0010559174747380993
431,Good Food Kitchen,73.83134,18.53165,1.2885619700555557,0.32342876930555553,0.0010373039201764483
432,The Good Food Kitchen,73.83134,18.53165,1.2885619700555557,0.32342876930555553,0.0010373039201764483
433,The Indian Box,73.83147,18.53166,1.2885642389166667,0.3234289438333333,0.0010388878670667884
434,Metro Cafe,73.78818,18.49329,1.2878087081666667,0.32275928075,0.0001579071355373328
435,Trikaya,73.84104,18.52514,1.2887312620000002,0.32331515172222225,0.0010771838609119001
436,New Milan Khanaval,73.84953,18.50991,1.2888794360833336,0.3230493459166667,0.0010654855796165853
437,Sharvaree Restaurant,73.84161,18.52461,1.2887412100833335,0.32330590175,0.0010790656326244757
438,Shabree Restaurant,73.84175,18.52461,1.2887436534722223,0.32330590175,0.001080971940776055
439,Kulture,73.84149,18.52507,1.28873911575,0.32331393002777775,0.0010824855207787517
440,Coastal Culture Restaurant,73.84149,18.52507,1.28873911575,0.32331393002777775,0.0010824855207787517
441,Creamy Culture,73.84149,18.52507,1.28873911575,0.32331393002777775,0.0010824855207787517
442,Charu's,73.83529,18.53005,1.2886309085277778,0.3234008448611111,0.001062183941681053
443,SP's Biryani House,73.85018,18.50827,1.288890780388889,0.32302072336111115,0.0010651036203178721
444,Oum Kailash Dairy,73.85043,18.49827,1.2888951435833333,0.3228461955833334,0.0010184765526246628
445,Subhadraa,73.84577,18.51991,1.288813813638889,0.32322387369444444,0.0010898273854196556
446,Sajan Palace,73.85061,18.49915,1.2888982850833335,0.3228615540277778,0.0010249026320142615
447,Upper Deck BY YOLO,73.84138,18.52552,1.2887371959444445,0.3233217837777778,0.001085981451471927
448,The Upper Deck By Sadashib Resto Bar,73.84138,18.52552,1.2887371959444445,0.3233217837777778,0.001085981451471927
449,Ellora Garden,73.85101,18.50358,1.2889052661944445,0.3229388698333333,0.0010517372462851026
450,Shorba Family Restaurant,73.82377,18.47057,1.2884298525277778,0.3223627536388889,0.000593739754976877
451,Housefull Paratha,73.84597,18.52015,1.2888173041944444,0.3232280623611111,0.001095037320540971
452,Let's Roll,73.84577,18.52051,1.288813813638889,0.3232343453611112,0.0010955659262021043
453,The Rolls Affair,73.84577,18.52051,1.288813813638889,0.3232343453611112,0.0010955659262021043
454,Roll Boost,73.84577,18.52051,1.288813813638889,0.3232343453611112,0.0010955659262021043
455,Neha Snacks,73.84796,18.51675,1.2888520352222224,0.32316872291666665,0.001093903035859874
